1000 144.6160 
1500 202.0156 
2000 235.6704 
2500 260.8767 
3000 271.1414 
3500 283.0243 
4000 290.5896 
4500 292.4031 
5000 298.5898 
5500 297.8775 
6000 297.5019 
6500 294.0486 
7000 297.4977 
7500 295.4470 
8000 296.9303 
8500 298.6254 
9000 296.6190 
9500 303.4588 
10000 303.1024 
10500 300.7807 
11000 296.1810 
11500 299.7783 
12000 300.1487 
12500 304.1293 
13000 299.9792 
13500 298.9815 
14000 295.4370 
14500 296.3902 
15000 299.7615 
15500 301.3462 
16000 301.0221 
16500 296.9430 
17000 301.5598 
17500 301.4116 
18000 303.4725 
18500 302.3255 
19000 304.5423 
19500 299.0353 
20000 301.6729 
20500 299.7013 
21000 297.5255 
21500 301.9371 
22000 301.6915 
22500 302.4772 
23000 303.1725 
23500 300.7108 
24000 301.4951 
24500 304.9097 
25000 302.3497 
25500 301.9606 
26000 298.7940 
26500 299.7462 
27000 296.7647 
27500 297.1089 
28000 298.0400 
28500 298.1929 
29000 302.5531 
29500 300.1193 
30000 298.4661 
30500 299.3540 
31000 299.8360 
31500 298.8985 
32000 296.2820 
32500 296.5668 
33000 296.8617 
33500 296.5065 
34000 298.7587 
34500 298.3661 
35000 300.3250 
35500 300.2018 
36000 302.4668 
36500 302.5848 
37000 300.8326 
37500 303.7560 
38000 298.6418 
38500 296.9184 
39000 297.4054 
39500 296.3993 
40000 297.2594 
40500 300.1824 
41000 299.5833 
41500 295.5844 
42000 298.2923 
42500 299.4233 
43000 300.5539 
43500 299.6674 
44000 302.5650 
44500 299.5063 
45000 298.5622 
45500 300.6762 
46000 301.1615 
46500 303.2382 
47000 299.1750 
47500 301.7160 
48000 301.6771 
48500 300.7197 
49000 301.1375 
49500 300.1432 
50000 297.0652 
50500 298.4889 
51000 300.0239 
51500 296.8611 
52000 300.3174 
52500 297.7478 
53000 300.3269 
53500 300.6826 
54000 304.6800 
54500 303.2091 
55000 302.4711 
55500 296.9533 
56000 298.4104 
56500 300.0502 
57000 299.0166 
57500 299.2376 
58000 299.7137 
58500 299.9758 
59000 300.2901 
59500 300.6755 
60000 298.5428 
60500 301.0977 
61000 300.7622 
61500 302.3688 
62000 301.5284 
62500 302.1502 
63000 300.2861 
63500 300.9295 
64000 302.5890 
64500 300.7217 
65000 301.2427 
65500 302.8111 
66000 301.1181 
66500 300.1372 
67000 299.3192 
67500 298.9266 
68000 300.1529 
68500 296.6077 
69000 299.7679 
69500 298.7550 
70000 299.7342 
70500 301.2485 
71000 303.4290 
71500 295.1123 
72000 297.8395 
72500 302.0837 
73000 299.4417 
73500 298.4788 
74000 299.3817 
74500 299.2145 
75000 303.3447 
75500 302.1623 
76000 304.2155 
76500 299.0169 
77000 300.7167 
77500 301.4910 
78000 298.1758 
78500 303.2642 
79000 304.3353 
79500 300.5467 
80000 300.0922 
80500 300.6315 
81000 301.3418 
81500 298.7742 
82000 300.2701 
82500 298.6988 
83000 300.3680 
83500 302.2966 
84000 299.8937 
84500 301.1961 
85000 301.7855 
85500 300.8402 
86000 300.3923 
86500 295.6333 
87000 298.5271 
87500 297.4482 
88000 302.4905 
88500 301.5662 
89000 301.9923 
89500 300.0764 
90000 300.4280 
90500 301.0993 
91000 297.2705 
91500 297.9727 
92000 299.5734 
92500 297.8745 
93000 298.8762 
93500 303.1801 
94000 298.5393 
94500 305.9678 
95000 300.5821 
95500 301.5029 
96000 296.0437 
96500 298.0993 
97000 299.3486 
97500 296.3397 
98000 297.1561 
98500 298.1436 
99000 301.5495 
99500 301.8436 
100000 300.5004 
100500 301.3231 
101000 300.9577 
101500 300.1892 
102000 300.3025 
102500 298.0492 
103000 296.6730 
103500 298.1219 
104000 300.1516 
104500 297.0159 
105000 301.3335 
105500 296.7365 
106000 298.9253 
106500 298.4679 
107000 299.5326 
107500 297.8823 
108000 297.1279 
108500 297.5771 
109000 299.8486 
109500 297.1936 
110000 297.4496 
110500 300.6782 
111000 302.8053 
111500 301.3037 
112000 295.3338 
112500 298.0127 
113000 302.6526 
113500 300.2924 
114000 297.9263 
114500 301.2019 
115000 300.8416 
115500 299.9577 
116000 296.7014 
116500 302.6533 
117000 298.2715 
117500 296.0288 
118000 298.8223 
118500 296.1918 
119000 301.6421 
119500 296.3969 
120000 303.2475 
120500 300.1699 
121000 300.3672 
121500 298.7579 
122000 301.7183 
122500 296.4254 
123000 298.9884 
123500 301.9220 
124000 302.3136 
124500 300.4832 
125000 299.8914 
125500 297.9994 
126000 303.4888 
126500 300.9801 
127000 296.9603 
127500 299.4841 
128000 300.4466 
128500 302.1376 
129000 299.0023 
129500 300.6124 
130000 299.4744 
130500 296.1875 
131000 294.6647 
131500 296.1597 
132000 297.0180 
132500 297.7713 
133000 297.8391 
133500 295.5324 
134000 299.3865 
134500 297.2000 
135000 296.6167 
135500 297.3500 
136000 302.0228 
136500 301.7578 
137000 301.6231 
137500 301.2992 
138000 297.8270 
138500 301.9264 
139000 301.4993 
139500 297.7243 
140000 301.7800 
140500 300.4047 
141000 300.7935 
141500 299.3574 
142000 300.5652 
142500 300.2067 
143000 297.1178 
143500 299.5235 
144000 300.8154 
144500 295.5454 
145000 296.6822 
145500 299.7129 
146000 303.6102 
146500 300.9730 
147000 298.6026 
147500 298.5104 
148000 301.5494 
