1000 150.2089 
1500 206.4272 
2000 235.2622 
2500 255.1510 
3000 267.8642 
3500 280.8202 
4000 283.3566 
4500 289.7280 
5000 295.5779 
5500 295.7860 
6000 298.4856 
6500 300.7433 
7000 296.6968 
7500 298.8641 
8000 300.6509 
8500 299.8156 
9000 302.8701 
9500 301.2684 
10000 301.0150 
10500 303.5561 
11000 303.0326 
11500 299.7635 
12000 299.8627 
12500 305.0997 
13000 304.6966 
13500 302.5674 
14000 301.2287 
14500 296.7651 
15000 300.6615 
15500 299.7027 
16000 299.1861 
16500 300.2646 
17000 300.9421 
17500 298.6979 
18000 298.6271 
18500 300.8597 
19000 298.1059 
19500 298.3684 
20000 297.5873 
20500 297.4366 
21000 294.1567 
21500 299.2891 
22000 297.8657 
22500 302.5218 
23000 303.7100 
23500 299.4932 
24000 297.8498 
24500 301.6648 
25000 304.4149 
25500 301.8029 
26000 303.1631 
26500 301.0501 
27000 296.6285 
27500 300.0270 
28000 300.3068 
28500 297.7308 
29000 296.8068 
29500 298.8756 
30000 294.5070 
30500 296.8239 
31000 297.5660 
31500 303.4217 
32000 297.3226 
32500 299.0931 
33000 300.4730 
33500 299.7043 
34000 299.3669 
34500 298.4408 
35000 302.0928 
35500 298.2402 
36000 297.6188 
36500 300.7086 
37000 304.5540 
37500 304.0844 
38000 302.1277 
38500 301.3120 
39000 299.8032 
39500 298.9950 
40000 301.6361 
40500 302.0471 
41000 300.9408 
41500 297.8116 
42000 301.9841 
42500 304.5187 
43000 302.2665 
43500 299.8673 
44000 297.1832 
44500 298.8253 
45000 297.7397 
45500 297.7620 
46000 295.4697 
46500 298.3467 
47000 294.3475 
47500 297.2008 
48000 301.6709 
48500 300.0901 
49000 298.9323 
49500 295.4031 
50000 296.6342 
50500 294.8250 
51000 299.1187 
51500 299.4722 
52000 296.5708 
52500 298.1294 
53000 299.4228 
53500 302.2499 
54000 301.5084 
54500 299.8629 
55000 300.2447 
55500 301.4544 
56000 302.4372 
56500 297.9063 
57000 297.1050 
57500 298.5400 
58000 299.0758 
58500 295.3230 
59000 297.3905 
59500 299.9155 
60000 296.7388 
60500 296.2635 
61000 299.2655 
61500 301.4175 
62000 297.7931 
62500 298.1196 
63000 299.1902 
63500 302.5652 
64000 302.0825 
64500 299.7585 
65000 302.0133 
65500 301.7192 
66000 303.1058 
66500 298.4472 
67000 301.7363 
67500 302.6038 
68000 296.1475 
68500 300.7488 
69000 298.4854 
69500 298.5345 
70000 300.2417 
70500 298.9314 
71000 298.3629 
71500 300.7272 
72000 296.6295 
72500 301.3746 
73000 300.1541 
73500 302.4408 
74000 300.3627 
74500 301.0951 
75000 300.7846 
75500 298.3108 
76000 303.7053 
76500 301.0337 
77000 301.8693 
77500 297.9711 
78000 296.4133 
78500 302.8083 
79000 300.3901 
79500 298.4748 
80000 298.3451 
80500 300.7207 
81000 302.6543 
81500 298.3082 
82000 300.0194 
82500 302.8444 
83000 300.4755 
83500 302.7253 
84000 301.7233 
84500 302.2960 
85000 297.6817 
85500 301.8839 
86000 302.6371 
86500 299.3848 
87000 301.0825 
87500 300.3441 
88000 298.7111 
88500 298.1221 
89000 299.5850 
89500 301.0178 
90000 299.4229 
90500 298.7340 
91000 299.8924 
91500 298.5267 
92000 299.3557 
92500 299.6438 
93000 298.6092 
93500 302.7135 
94000 299.9191 
94500 300.2366 
95000 304.0801 
95500 299.1372 
96000 298.3821 
96500 302.6658 
97000 300.0882 
97500 295.9863 
98000 300.4682 
98500 301.0056 
99000 300.8119 
99500 301.4151 
100000 300.2150 
100500 302.3147 
101000 299.2414 
101500 298.1976 
102000 303.3340 
102500 303.6590 
103000 302.6357 
103500 300.8284 
104000 303.5539 
104500 302.8134 
105000 302.1596 
105500 299.4620 
106000 302.7311 
106500 297.8864 
107000 299.0220 
107500 298.1969 
108000 299.0127 
108500 300.3851 
109000 296.3466 
109500 300.6631 
110000 297.0025 
110500 300.2034 
111000 301.7373 
111500 298.8066 
112000 302.0130 
112500 301.1142 
113000 298.6870 
113500 295.7454 
114000 296.6670 
114500 299.5927 
115000 299.3388 
115500 301.1097 
116000 302.5136 
116500 300.9594 
117000 301.1552 
117500 298.4231 
118000 301.4121 
118500 300.5504 
119000 300.1997 
119500 298.8197 
120000 301.0828 
120500 299.9971 
121000 301.4370 
121500 302.9079 
122000 293.5111 
122500 300.3386 
123000 295.7255 
123500 301.2874 
124000 298.2144 
124500 296.3741 
125000 300.6347 
125500 297.9238 
126000 298.6237 
126500 295.4928 
127000 299.4798 
127500 297.5731 
128000 297.0341 
128500 306.5527 
129000 304.4135 
129500 300.8009 
130000 299.9548 
130500 296.0797 
131000 300.0484 
131500 297.2364 
132000 298.7332 
132500 300.6029 
133000 300.8455 
133500 298.5933 
134000 299.7403 
134500 296.7799 
135000 300.0828 
135500 302.2240 
136000 300.7399 
136500 302.6882 
137000 299.1498 
137500 304.7193 
138000 297.9235 
138500 301.3094 
139000 300.4047 
139500 301.2176 
140000 301.0594 
140500 298.9271 
141000 301.5917 
141500 299.2204 
142000 302.7345 
142500 300.0417 
143000 299.1333 
143500 303.3973 
144000 300.6963 
144500 303.0280 
145000 303.7620 
145500 300.6486 
146000 295.1638 
146500 297.9359 
147000 295.2505 
147500 300.3301 
148000 303.4879 
148500 302.8790 
149000 300.0113 
149500 297.6743 
150000 298.3898 
150500 299.0745 
151000 300.9664 
151500 297.9733 
152000 299.0321 
152500 299.7655 
153000 300.1263 
153500 304.5710 
154000 297.2504 
154500 301.5041 
155000 297.9886 
155500 297.2031 
156000 295.5133 
156500 298.4960 
157000 295.5664 
157500 303.0488 
158000 297.6442 
158500 292.9318 
159000 296.4633 
159500 295.8619 
160000 297.7465 
160500 295.1313 
